License Year, Hunting District,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points, 4 or More Points
2007,328,wt,R,218,1348,6,14,5,10,0,0,14,0,5
2007,328,wt,SUM,322,2020,6,18,5,13,0,0,18,0,5
2007,329,all_deer,N,207,1219,6,44,31,12,0,9,34,16,16
2007,329,all_deer,R,435,2549,6,107,81,26,0,5,102,48,33
2007,329,all_deer,SUM,642,3769,6,150,112,38,0,14,136,63,49
2007,329,md,N,207,1219,6,30,22,8,0,9,21,12,9
2007,329,md,R,435,2549,6,78,57,21,0,5,73,48,10
2007,329,md,SUM,642,3769,6,108,79,29,0,14,94,60,19
2007,329,wt,N,207,1219,6,14,9,4,0,0,14,3,6
2007,329,wt,R,435,2549,6,29,24,5,0,0,29,0,24
2007,329,wt,SUM,642,3769,6,42,33,9,0,0,42,3,30
2007,330,all_deer,N,273,1875,7,128,59,69,0,0,128,3,56
2007,330,all_deer,R,551,2698,5,338,128,206,4,5,333,33,90
2007,330,all_deer,SUM,825,4573,6,466,188,275,4,5,461,36,146
2007,330,md,N,273,1875,7,67,31,36,0,0,67,0,31
2007,330,md,R,551,2698,5,132,57,71,4,0,132,24,33
2007,330,md,SUM,825,4573,6,199,88,108,4,0,199,24,64
2007,330,wt,N,273,1875,7,61,28,33,0,0,61,3,25
2007,330,wt,R,551,2698,5,206,71,135,0,5,201,10,57
2007,330,wt,SUM,825,4573,6,267,99,167,0,5,262,13,82
2007,331,all_deer,N,219,1459,7,83,65,18,0,3,80,34,28
2007,331,all_deer,R,1117,6617,6,397,213,182,3,18,379,112,100
2007,331,all_deer,SUM,1337,8076,6,480,278,199,3,21,459,147,128
2007,331,md,N,219,1459,7,67,53,14,0,3,63,31,22
2007,331,md,R,1117,6617,6,266,155,108,3,3,263,108,48
2007,331,md,SUM,1337,8076,6,332,208,121,3,6,326,139,69
2007,331,wt,N,219,1459,7,17,12,4,0,0,17,3,6
2007,331,wt,R,1117,6617,6,132,57,74,0,15,117,5,53
2007,331,wt,SUM,1337,8076,6,148,70,78,0,15,133,8,59
2007,332,all_deer,N,109,535,5,24,16,8,0,3,21,3,12
2007,332,all_deer,R,263,1418,5,35,19,16,0,0,35,10,10
2007,332,all_deer,SUM,371,1953,5,59,35,24,0,3,56,13,22
2007,332,md,N,109,535,5,19,12,6,0,3,16,0,12
2007,332,md,R,263,1418,5,21,5,16,0,0,21,5,0
2007,332,md,SUM,371,1953,5,39,17,22,0,3,36,5,12
2007,332,wt,N,109,535,5,5,3,2,0,0,5,3,0
2007,332,wt,R,263,1418,5,14,14,0,0,0,14,5,10
2007,332,wt,SUM,371,1953,5,19,17,2,0,0,19,8,10
2007,333,all_deer,N,169,872,5,115,42,70,4,15,101,10,31
2007,333,all_deer,R,1554,8806,6,1534,572,952,10,95,1439,176,374
2007,333,all_deer,SUM,1723,9678,6,1649,614,1022,14,109,1540,186,405
2007,333,md,N,169,872,5,35,17,19,0,6,29,10,6
2007,333,md,R,1554,8806,6,357,173,184,0,4,354,100,64
2007,333,md,SUM,1723,9678,6,393,190,203,0,10,383,110,70
2007,333,wt,N,169,872,5,80,25,51,4,8,72,0,25
2007,333,wt,R,1554,8806,6,1176,399,768,10,91,1086,76,310
2007,333,wt,SUM,1723,9678,6,1256,424,819,14,99,1157,76,335
2007,335,all_deer,N,31,254,8,12,7,5,0,5,7,2,5
2007,335,all_deer,R,474,3115,7,238,144,89,5,0,238,50,94
2007,335,all_deer,SUM,505,3369,7,250,150,94,5,5,244,52,99
2007,335,md,N,31,254,8,12,7,5,0,5,7,2,5
2007,335,md,R,474,3115,7,213,134,79,0,0,213,45,89
2007,335,md,SUM,505,3369,7,225,141,84,0,5,219,47,94
2007,335,wt,N,31,254,8,0,0,0,0,0,0,0,0
2007,335,wt,R,474,3115,7,25,10,10,5,0,25,5,5
2007,335,wt,SUM,505,3369,7,25,10,10,5,0,25,5,5
2007,339,all_deer,N,32,158,5,9,9,0,0,0,9,3,6
2007,339,all_deer,R,648,4037,6,362,172,176,15,23,339,74,93
2007,339,all_deer,SUM,680,4195,6,371,181,176,15,23,348,77,99
2007,339,md,N,32,158,5,6,6,0,0,0,6,3,3
2007,339,md,R,648,4037,6,238,125,109,5,13,225,64,61
2007,339,md,SUM,680,4195,6,244,131,109,5,13,231,67,64
2007,339,wt,N,32,158,5,3,3,0,0,0,3,0,3
2007,339,wt,R,648,4037,6,124,47,67,10,10,114,10,32
2007,339,wt,SUM,680,4195,6,127,50,67,10,10,117,10,36
2007,340,all_deer,N,211,922,4,140,85,46,8,15,125,25,56
2007,340,all_deer,R,1546,7994,5,1136,470,652,14,40,1096,199,257
2007,340,all_deer,SUM,1757,8915,5,1275,555,698,23,55,1221,224,313
2007,340,md,N,211,922,4,29,25,4,0,2,27,12,12
2007,340,md,R,1546,7994,5,305,185,120,0,7,298,128,48
2007,340,md,SUM,1757,8915,5,334,210,124,0,9,325,140,60
2007,340,wt,N,211,922,4,111,60,43,8,13,98,12,44
2007,340,wt,R,1546,7994,5,831,285,531,14,32,798,71,209
2007,340,wt,SUM,1757,8915,5,942,345,574,23,46,896,84,253
2007,341,all_deer,N,17,106,6,8,6,2,0,0,8,3,3
2007,341,all_deer,R,377,2246,6,138,84,54,0,8,130,36,48
2007,341,all_deer,SUM,394,2352,6,146,90,56,0,8,139,40,51
2007,341,md,N,17,106,6,8,6,2,0,0,8,3,3
2007,341,md,R,377,2246,6,86,65,21,0,8,78,36,29
2007,341,md,SUM,394,2352,6,94,71,23,0,8,87,40,32
2007,341,wt,N,17,106,6,0,0,0,0,0,0,0,0
2007,341,wt,R,377,2246,6,52,19,33,0,0,52,0,19
2007,341,wt,SUM,394,2352,6,52,19,33,0,0,52,0,19
2007,343,all_deer,N,66,412,6,20,20,0,0,0,20,8,5
2007,343,all_deer,R,677,4566,7,319,177,142,0,11,308,60,117
2007,343,all_deer,SUM,744,4978,7,338,197,142,0,11,328,68,123
2007,343,md,N,66,412,6,17,17,0,0,0,17,8,2
2007,343,md,R,677,4566,7,241,142,100,0,11,231,55,87
2007,343,md,SUM,744,4978,7,258,158,100,0,11,247,63,89
2007,343,wt,N,66,412,6,3,3,0,0,0,3,0,3
2007,343,wt,R,677,4566,7,77,35,42,0,0,77,5,31
2007,343,wt,SUM,744,4978,7,81,39,42,0,0,81,5,34
2007,350,all_deer,N,38,212,6,7,6,1,0,0,7,0,6
2007,350,all_deer,R,639,4645,7,177,127,51,0,8,170,52,67
2007,350,all_deer,SUM,677,4857,7,184,133,52,0,8,177,52,73
2007,350,md,N,38,212,6,4,3,1,0,0,4,0,3
2007,350,md,R,639,4645,7,138,103,36,0,8,131,48,48
2007,350,md,SUM,677,4857,7,143,106,37,0,8,135,48,51
2007,350,wt,N,38,212,6,3,3,0,0,0,3,0,3
2007,350,wt,R,639,4645,7,39,24,15,0,0,39,5,19
2007,350,wt,SUM,677,4857,7,42,27,15,0,0,42,5,22
2007,360,all_deer,N,394,2374,6,171,91,80,0,11,160,22,65
2007,360,all_deer,R,796,3995,5,398,171,227,0,56,342,38,133
2007,360,all_deer,SUM,1190,6368,5,569,263,307,0,67,502,60,199
2007,360,md,N,394,2374,6,69,62,6,0,3,66,22,41
2007,360,md,R,796,3995,5,113,86,27,0,15,98,24,62
2007,360,md,SUM,1190,6368,5,181,148,34,0,18,164,46,102
2007,360,wt,N,394,2374,6,102,29,73,0,8,94,0,25
2007,360,wt,R,796,3995,5,286,86,200,0,41,244,14,71
2007,360,wt,SUM,1190,6368,5,388,115,273,0,50,338,14,96
2007,361,all_deer,N,84,607,7,0,0,0,0,0,0,0,0
2007,361,all_deer,R,108,819,8,6,0,6,0,0,6,0,0
2007,361,all_deer,SUM,192,1426,7,6,0,6,0,0,6,0,0
2007,361,md,N,84,607,7,0,0,0,0,0,0,0,0
2007,361,md,R,108,819,8,6,0,6,0,0,6,0,0
2007,361,md,SUM,192,1426,7,6,0,6,0,0,6,0,0
2007,362,all_deer,N,98,618,6,16,11,5,0,0,16,5,6
2007,362,all_deer,R,137,889,7,59,33,21,5,5,54,10,19
2007,362,all_deer,SUM,235,1507,6,75,44,26,5,5,70,15,25
2007,362,md,N,98,618,6,10,5,5,0,0,10,2,3
2007,362,md,R,137,889,7,33,24,9,0,0,33,0,19
2007,362,md,SUM,235,1507,6,43,29,14,0,0,43,2,22
2007,362,wt,N,98,618,6,6,6,0,0,0,6,3,3
2007,362,wt,R,137,889,7,26,10,12,5,5,22,10,0
2007,362,wt,SUM,235,1507,6,32,16,12,5,5,28,13,3
2007,370,all_deer,N,39,245,6,9,9,0,0,0,9,9,0
2007,370,all_deer,R,398,2427,6,163,81,77,5,5,158,38,43
2007,370,all_deer,SUM,437,2672,6,172,90,77,5,5,167,47,43
2007,370,md,N,39,245,6,9,9,0,0,0,9,9,0
2007,370,md,R,398,2427,6,77,43,34,0,0,77,24,19
2007,370,md,SUM,437,2672,6,86,52,34,0,0,86,33,19
2007,370,wt,N,39,245,6,0,0,0,0,0,0,0,0
2007,370,wt,R,398,2427,6,86,38,43,5,5,81,14,24
2007,370,wt,SUM,437,2672,6,86,38,43,5,5,81,14,24
2007,380,all_deer,N,124,802,7,47,34,10,3,8,39,12,22
2007,380,all_deer,R,2092,13267,6,1063,720,334,9,22,1041,334,386
2007,380,all_deer,SUM,2216,14069,6,1110,754,344,12,30,1080,346,408
2007,380,md,N,124,802,7,32,23,6,3,6,27,12,11
2007,380,md,R,2092,13267,6,612,518,89,5,9,602,267,251
2007,380,md,SUM,2216,14069,6,644,541,95,8,15,629,280,262
2007,380,wt,N,124,802,7,15,11,4,0,3,13,0,11
2007,380,wt,R,2092,13267,6,451,202,245,4,13,438,66,136
2007,380,wt,SUM,2216,14069,6,466,213,249,4,15,451,66,147
2007,388,all_deer,N,24,126,5,6,0,6,0,0,6,0,0
2007,388,all_deer,R,501,3012,6,432,156,262,15,46,385,52,98
2007,388,all_deer,SUM,525,3138,6,437,156,267,15,46,391,52,98
2007,388,md,N,24,126,5,6,0,6,0,0,6,0,0
2007,388,md,R,501,3012,6,250,99,146,5,17,234,43,56
2007,388,md,SUM,525,3138,6,256,99,152,5,17,239,43,56
2007,388,wt,N,24,126,5,0,0,0,0,0,0,0,0
2007,388,wt,R,501,3012,6,182,56,115,10,30,152,10,42
2007,388,wt,SUM,525,3138,6,182,56,115,10,30,152,10,42
2007,390,all_deer,N,68,317,5,26,26,0,0,0,26,3,23
2007,390,all_deer,R,299,1971,7,150,97,53,0,17,133,51,43
2007,390,all_deer,SUM,366,2288,6,176,123,53,0,17,159,54,66
2007,390,md,N,68,317,5,13,13,0,0,0,13,0,13
2007,390,md,R,299,1971,7,84,51,33,0,7,76,27,21
2007,390,md,SUM,366,2288,6,97,64,33,0,7,89,27,34
2007,390,wt,N,68,317,5,13,13,0,0,0,13,3,10
2007,390,wt,R,299,1971,7,66,46,20,0,10,56,24,22
2007,390,wt,SUM,366,2288,6,79,59,20,0,10,69,27,32
2007,391,all_deer,N,135,703,5,63,57,6,0,5,58,17,40
2007,391,all_deer,R,703,4621,7,345,243,97,5,28,317,94,149
2007,391,all_deer,SUM,837,5324,6,408,300,103,5,33,375,111,189
2007,391,md,N,135,703,5,46,44,2,0,1,45,11,33
2007,391,md,R,703,4621,7,227,172,55,0,16,211,75,97
2007,391,md,SUM,837,5324,6,274,217,57,0,17,257,86,130
2007,391,wt,N,135,703,5,17,12,4,0,4,12,5,7
2007,391,wt,R,703,4621,7,118,71,42,5,12,105,19,52
2007,391,wt,SUM,837,5324,6,134,83,46,5,16,118,24,59
2007,392,all_deer,N,135,868,6,77,59,18,0,12,65,23,36
2007,392,all_deer,R,1012,7844,8,452,334,113,5,9,444,163,171
2007,392,all_deer,SUM,1147,8712,8,530,393,131,5,21,509,186,208
2007,392,md,N,135,868,6,59,52,8,0,10,49,23,29
2007,392,md,R,1012,7844,8,358,288,70,0,9,349,140,147
2007,392,md,SUM,1147,8712,8,417,339,78,0,18,398,163,176
2007,392,wt,N,135,868,6,18,8,11,0,2,16,0,8
2007,392,wt,R,1012,7844,8,95,46,44,5,0,95,23,24
2007,392,wt,SUM,1147,8712,8,113,54,54,5,2,111,23,31
2007,393,all_deer,N,219,1038,5,121,88,26,7,7,114,16,69
2007,393,all_deer,R,1128,6293,6,547,358,190,0,45,502,143,210
2007,393,all_deer,SUM,1347,7331,5,669,446,215,7,52,616,158,279
2007,393,md,N,219,1038,5,73,60,9,3,0,73,12,44
2007,393,md,R,1128,6293,6,365,253,112,0,30,335,128,124
2007,393,md,SUM,1347,7331,5,438,313,122,3,30,407,141,168
2007,393,wt,N,219,1038,5,49,28,17,4,7,41,3,25
2007,393,wt,R,1128,6293,6,182,105,77,0,15,168,14,86
2007,393,wt,SUM,1347,7331,5,231,133,94,4,22,209,17,111
2007,3XX,all_deer,N,117,736,6,46,25,22,0,6,40,9,16
2007,3XX,all_deer,R,80,274,3,24,14,10,0,0,24,5,10
2007,3XX,all_deer,SUM,197,1009,5,70,39,31,0,6,64,14,25
2007,3XX,md,N,117,736,6,21,19,3,0,6,15,9,9
2007,3XX,md,R,80,274,3,10,10,0,0,0,10,5,5
2007,3XX,md,SUM,197,1009,5,31,28,3,0,6,25,14,14
2007,3XX,wt,N,117,736,6,25,6,19,0,0,25,0,6
2007,3XX,wt,R,80,274,3,15,5,10,0,0,15,0,5
2007,3XX,wt,SUM,197,1009,5,40,11,29,0,0,40,0,11
2007,400,all_deer,N,84,326,4,81,37,43,0,0,81,9,28
2007,400,all_deer,R,1628,6904,4,1407,723,649,35,42,1365,251,472
2007,400,all_deer,SUM,1712,7229,4,1488,761,692,35,42,1446,261,500
2007,400,md,N,84,326,4,71,34,37,0,0,71,9,25
2007,400,md,R,1628,6904,4,1048,523,500,25,18,1030,213,310
2007,400,md,SUM,1712,7229,4,1120,558,537,25,18,1101,223,335
2007,400,wt,N,84,326,4,9,3,6,0,0,9,0,3
2007,400,wt,R,1628,6904,4,359,200,149,10,23,335,38,162
2007,400,wt,SUM,1712,7229,4,368,203,155,10,23,345,38,165
2007,401,all_deer,N,159,629,4,144,93,47,3,0,144,19,72
2007,401,all_deer,R,1372,6017,4,1119,592,518,9,10,1109,152,430
2007,401,all_deer,SUM,1531,6646,4,1263,685,565,13,10,1253,171,502
2007,401,md,N,159,629,4,107,65,42,0,0,107,13,50
2007,401,md,R,1372,6017,4,688,370,313,5,5,683,105,256
2007,401,md,SUM,1531,6646,4,795,436,355,5,5,790,117,306
2007,401,wt,N,159,629,4,37,28,5,3,0,37,6,22
2007,401,wt,R,1372,6017,4,432,222,205,5,6,426,47,174
2007,401,wt,SUM,1531,6646,4,468,250,211,8,6,462,54,196
2007,403,all_deer,N,22,108,5,12,12,0,0,3,9,3,9
2007,403,all_deer,R,209,572,3,133,114,19,0,0,133,29,86
2007,403,all_deer,SUM,231,680,3,146,127,19,0,3,143,32,95
2007,403,md,N,22,108,5,12,12,0,0,3,9,3,9
2007,403,md,R,209,572,3,76,67,10,0,0,76,24,43
2007,403,md,SUM,231,680,3,89,79,10,0,3,85,27,52
2007,403,wt,N,22,108,5,0,0,0,0,0,0,0,0
2007,403,wt,R,209,572,3,57,48,10,0,0,57,5,43
2007,403,wt,SUM,231,680,3,57,48,10,0,0,57,5,43
2007,404,all_deer,N,189,902,5,144,72,73,0,8,136,12,59
2007,404,all_deer,R,2331,10020,4,2060,915,1136,10,57,2003,295,598
2007,404,all_deer,SUM,2521,10922,4,2204,986,1208,10,65,2139,308,657
2007,404,md,N,189,902,5,87,41,47,0,5,82,12,28
2007,404,md,R,2331,10020,4,1133,518,615,0,12,1121,228,283
2007,404,md,SUM,2521,10922,4,1220,559,662,0,17,1203,241,311
2007,404,wt,N,189,902,5,57,31,26,0,3,54,0,31
2007,404,wt,R,2331,10020,4,927,397,521,10,46,881,67,315
2007,404,wt,SUM,2521,10922,4,984,428,546,10,49,935,67,347
2007,405,all_deer,N,75,351,5,65,34,27,3,3,62,6,28
2007,405,all_deer,R,1018,4128,4,937,476,462,0,32,906,200,276
2007,405,all_deer,SUM,1093,4479,4,1002,510,489,3,35,967,206,304
2007,405,md,N,75,351,5,47,19,25,3,3,44,6,12
2007,405,md,R,1018,4128,4,808,390,418,0,27,781,171,219
2007,405,md,SUM,1093,4479,4,856,409,443,3,30,826,178,231
2007,405,wt,N,75,351,5,17,16,2,0,0,17,0,16
2007,405,wt,R,1018,4128,4,129,86,44,0,5,124,29,57
2007,405,wt,SUM,1093,4479,4,147,101,45,0,5,142,29,73
2007,406,all_deer,N,53,253,5,39,19,20,0,0,39,9,9
2007,406,all_deer,R,710,3490,5,631,295,317,19,5,627,100,195
2007,406,all_deer,SUM,763,3743,5,670,314,337,19,5,665,109,205
2007,406,md,N,53,253,5,30,9,20,0,0,30,9,0
2007,406,md,R,710,3490,5,401,171,230,0,0,401,81,91
2007,406,md,SUM,763,3743,5,431,181,250,0,0,431,90,91
2007,406,wt,N,53,253,5,9,9,0,0,0,9,0,9
2007,406,wt,R,710,3490,5,230,124,87,19,5,225,19,105
2007,406,wt,SUM,763,3743,5,240,133,87,19,5,235,19,114
2007,410,all_deer,N,478,3247,7,225,142,79,5,6,219,39,103
2007,410,all_deer,R,1763,8697,5,954,577,362,15,20,934,187,390
2007,410,all_deer,SUM,2240,11944,5,1180,719,441,20,27,1153,226,493
2007,410,md,N,478,3247,7,200,120,76,5,6,194,36,84
2007,410,md,R,1763,8697,5,763,486,267,10,0,763,162,324
2007,410,md,SUM,2240,11944,5,963,606,343,15,6,957,198,408
2007,410,wt,N,478,3247,7,25,22,3,0,0,25,3,19
2007,410,wt,R,1763,8697,5,191,92,95,5,20,171,25,67
2007,410,wt,SUM,2240,11944,5,216,113,98,5,20,196,28,85
2007,411,all_deer,N,435,2184,5,409,201,208,0,12,397,35,160
2007,411,all_deer,R,2180,10452,5,2043,1114,910,19,84,1959,236,854
2007,411,all_deer,SUM,2615,12635,5,2452,1315,1118,19,97,2356,271,1014
2007,411,md,N,435,2184,5,254,123,130,0,3,250,12,111
2007,411,md,R,2180,10452,5,854,449,405,0,15,839,138,306
2007,411,md,SUM,2615,12635,5,1108,572,535,0,18,1090,150,417
2007,411,wt,N,435,2184,5,155,78,78,0,9,146,22,49
2007,411,wt,R,2180,10452,5,1189,665,505,19,70,1120,99,547
2007,411,wt,SUM,2615,12635,5,1345,742,583,19,79,1266,121,597
2007,412,all_deer,N,428,1951,5,416,224,192,0,14,401,41,181
2007,412,all_deer,R,1327,6387,5,1405,705,700,0,45,1360,191,497
2007,412,all_deer,SUM,1755,8337,5,1821,929,891,0,59,1761,231,677
2007,412,md,N,428,1951,5,303,171,132,0,6,297,31,140
2007,412,md,R,1327,6387,5,852,468,383,0,18,834,167,297
2007,412,md,SUM,1755,8337,5,1154,640,515,0,23,1131,198,437
2007,412,wt,N,428,1951,5,113,53,60,0,9,104,9,41
2007,412,wt,R,1327,6387,5,553,237,316,0,27,526,24,200
2007,412,wt,SUM,1755,8337,5,666,290,377,0,36,630,33,241
2007,413,all_deer,N,229,1150,5,171,121,47,2,3,167,31,90
2007,413,all_deer,R,1909,10343,5,1470,743,709,19,80,1391,234,470
2007,413,all_deer,SUM,2138,11493,5,1641,865,756,20,83,1558,265,560
2007,413,md,N,229,1150,5,137,100,35,2,3,134,31,69
2007,413,md,R,1909,10343,5,912,473,435,4,46,866,158,290
2007,413,md,SUM,2138,11493,5,1049,572,471,6,49,1000,189,358
2007,413,wt,N,229,1150,5,34,22,12,0,0,34,0,22
2007,413,wt,R,1909,10343,5,558,271,273,14,34,525,76,180
2007,413,wt,SUM,2138,11493,5,592,293,285,14,34,559,76,202
2007,415,all_deer,N,17,112,7,6,3,3,0,0,6,0,3
2007,415,all_deer,R,108,666,6,24,19,5,0,0,24,0,19
2007,415,all_deer,SUM,125,778,6,30,22,8,0,0,30,0,22
2007,415,md,N,17,112,7,0,0,0,0,0,0,0,0
2007,415,md,R,108,666,6,10,5,5,0,0,10,0,5
2007,415,md,SUM,125,778,6,10,5,5,0,0,10,0,5
2007,415,wt,N,17,112,7,6,3,3,0,0,6,0,3
2007,415,wt,R,108,666,6,14,14,0,0,0,14,0,14
2007,415,wt,SUM,125,778,6,20,17,3,0,0,20,0,17
2007,416,all_deer,N,199,1203,6,75,70,6,0,9,66,19,51
2007,416,all_deer,R,753,4303,6,287,195,92,0,19,268,90,100
2007,416,all_deer,SUM,952,5506,6,362,264,98,0,29,334,109,150
2007,416,md,N,199,1203,6,55,50,6,0,6,49,16,34
2007,416,md,R,753,4303,6,164,128,36,0,5,159,67,57
2007,416,md,SUM,952,5506,6,219,178,41,0,11,208,82,91
2007,416,wt,N,199,1203,6,20,20,0,0,3,17,3,17
2007,416,wt,R,753,4303,6,123,67,57,0,15,109,24,43
2007,416,wt,SUM,952,5506,6,143,86,57,0,18,125,27,59
2007,417,all_deer,N,257,1257,5,215,149,66,0,3,212,25,124
2007,417,all_deer,R,874,5222,6,637,403,230,4,0,637,147,252
2007,417,all_deer,SUM,1131,6479,6,852,552,296,4,3,849,172,376
2007,417,md,N,257,1257,5,181,132,50,0,3,178,25,107
2007,417,md,R,874,5222,6,505,328,174,4,0,505,137,186
2007,417,md,SUM,1131,6479,6,687,459,224,4,3,684,162,292
2007,417,wt,N,257,1257,5,33,18,16,0,0,33,0,18
2007,417,wt,R,874,5222,6,132,76,57,0,0,132,10,66
2007,417,wt,SUM,1131,6479,6,165,93,72,0,0,165,10,84
2007,418,all_deer,N,94,522,6,82,31,51,0,3,79,6,25
2007,418,all_deer,R,444,2006,5,337,171,158,8,21,316,48,124
2007,418,all_deer,SUM,538,2528,5,419,203,209,8,24,395,54,149
2007,418,md,N,94,522,6,48,22,26,0,0,48,6,16
2007,418,md,R,444,2006,5,110,67,41,3,8,102,24,43
2007,418,md,SUM,538,2528,5,158,88,67,3,8,151,30,58
2007,418,wt,N,94,522,6,34,9,25,0,3,31,0,9
2007,418,wt,R,444,2006,5,227,105,117,5,13,214,24,81
2007,418,wt,SUM,538,2528,5,261,114,142,5,16,245,24,90
2007,419,all_deer,N,83,392,5,76,46,30,0,0,76,9,37
2007,419,all_deer,R,528,2185,4,459,209,250,0,5,454,81,124
2007,419,all_deer,SUM,612,2577,4,535,255,280,0,5,530,90,160
2007,419,md,N,83,392,5,64,43,21,0,0,64,9,34
2007,419,md,R,528,2185,4,311,157,154,0,0,311,62,90
2007,419,md,SUM,612,2577,4,375,200,176,0,0,375,71,124
2007,419,wt,N,83,392,5,12,3,9,0,0,12,0,3
2007,419,wt,R,528,2185,4,148,52,95,0,5,143,19,33
2007,419,wt,SUM,612,2577,4,160,55,104,0,5,155,19,36
2007,420,all_deer,N,29,116,4,10,6,3,0,0,10,3,3
2007,420,all_deer,R,152,795,5,58,38,19,0,5,53,19,19
2007,420,all_deer,SUM,181,911,5,67,44,23,0,5,62,22,22
2007,420,md,N,29,116,4,6,6,0,0,0,6,3,3
2007,420,md,R,152,795,5,19,19,0,0,0,19,14,5
2007,420,md,SUM,181,911,5,25,25,0,0,0,25,17,8
2007,420,wt,N,29,116,4,3,0,3,0,0,3,0,0
2007,420,wt,R,152,795,5,39,19,19,0,5,34,5,14
2007,420,wt,SUM,181,911,5,42,19,23,0,5,37,5,14
2007,421,all_deer,N,46,225,5,35,25,10,0,0,35,6,19
2007,421,all_deer,R,497,1961,4,393,213,180,0,14,379,85,123
2007,421,all_deer,SUM,542,2186,4,427,238,190,0,14,414,91,142
2007,421,md,N,46,225,5,29,22,7,0,0,29,6,16
2007,421,md,R,497,1961,4,316,179,136,0,4,312,80,95
2007,421,md,SUM,542,2186,4,344,201,143,0,4,340,86,110
2007,421,wt,N,46,225,5,6,3,3,0,0,6,0,3
2007,421,wt,R,497,1961,4,77,33,43,0,10,67,5,29
2007,421,wt,SUM,542,2186,4,83,36,47,0,10,73,5,32
2007,422,all_deer,N,66,478,7,37,34,3,0,0,37,3,31
2007,422,all_deer,R,297,1555,5,171,147,24,0,10,161,29,113
2007,422,all_deer,SUM,364,2033,6,208,181,27,0,10,199,32,145
2007,422,md,N,66,478,7,28,28,0,0,0,28,3,25
2007,422,md,R,297,1555,5,113,109,5,0,5,109,24,85
2007,422,md,SUM,364,2033,6,141,137,5,0,5,137,27,110
2007,422,wt,N,66,478,7,9,6,3,0,0,9,0,6
2007,422,wt,R,297,1555,5,58,38,19,0,5,53,5,29
2007,422,wt,SUM,364,2033,6,67,44,23,0,5,62,5,35
2007,423,all_deer,N,58,344,6,34,22,13,0,0,34,3,19
2007,423,all_deer,R,400,2607,7,332,156,172,5,25,307,29,127
2007,423,all_deer,SUM,458,2951,6,366,178,184,5,25,341,32,146
2007,423,md,N,58,344,6,18,12,6,0,0,18,3,9
2007,423,md,R,400,2607,7,260,127,128,5,20,240,29,99
2007,423,md,SUM,458,2951,6,278,140,134,5,20,258,32,108
2007,423,wt,N,58,344,6,16,9,7,0,0,16,0,9
2007,423,wt,R,400,2607,7,72,29,43,0,5,67,0,29
2007,423,wt,SUM,458,2951,6,88,38,50,0,5,83,0,38
2007,424,all_deer,N,51,233,5,25,22,3,0,3,22,9,12
2007,424,all_deer,R,216,1244,6,81,57,19,5,0,81,10,48
2007,424,all_deer,SUM,267,1477,6,106,79,22,5,3,102,19,60
2007,424,md,N,51,233,5,12,12,0,0,0,12,9,3
2007,424,md,R,216,1244,6,38,38,0,0,0,38,5,33
2007,424,md,SUM,267,1477,6,51,51,0,0,0,51,14,36
2007,424,wt,N,51,233,5,13,9,3,0,3,9,0,9
2007,424,wt,R,216,1244,6,43,19,19,5,0,43,5,14
2007,424,wt,SUM,267,1477,6,55,28,22,5,3,52,5,24
2007,425,all_deer,N,121,630,5,62,59,3,0,3,59,9,50
2007,425,all_deer,R,380,1667,4,139,119,15,5,10,129,38,81
2007,425,all_deer,SUM,501,2296,5,201,178,18,5,13,188,47,131
2007,425,md,N,121,630,5,47,47,0,0,0,47,9,37
2007,425,md,R,380,1667,4,105,105,0,0,5,100,33,71
2007,425,md,SUM,501,2296,5,151,151,0,0,5,147,43,109
2007,425,wt,N,121,630,5,16,12,3,0,3,13,0,12
2007,425,wt,R,380,1667,4,34,14,15,5,5,29,5,10
2007,425,wt,SUM,501,2296,5,49,27,18,5,8,42,5,22
2007,426,all_deer,N,197,875,4,211,133,78,0,3,208,30,100
2007,426,all_deer,R,739,3331,5,700,347,347,5,0,700,119,228
2007,426,all_deer,SUM,937,4206,5,910,480,425,5,3,907,149,328
2007,426,md,N,197,875,4,185,114,71,0,3,182,30,81
2007,426,md,R,739,3331,5,602,300,297,5,0,602,114,186
2007,426,md,SUM,937,4206,5,788,414,369,5,3,785,145,266
2007,426,wt,N,197,875,4,25,19,7,0,0,25,0,19
2007,426,wt,R,739,3331,5,97,48,50,0,0,97,5,43
2007,426,wt,SUM,937,4206,5,123,66,56,0,0,123,5,62
2007,432,all_deer,N,63,349,6,32,6,25,0,0,32,0,6
2007,432,all_deer,R,841,4794,6,493,224,265,5,46,447,95,124
2007,432,all_deer,SUM,904,5143,6,525,230,290,5,46,479,95,130
2007,432,md,N,63,349,6,32,6,25,0,0,32,0,6
2007,432,md,R,841,4794,6,374,171,198,5,37,337,76,90
2007,432,md,SUM,904,5143,6,405,178,223,5,37,368,76,97
2007,432,wt,N,63,349,6,0,0,0,0,0,0,0,0
2007,432,wt,R,841,4794,6,120,52,67,0,9,110,19,33
2007,432,wt,SUM,904,5143,6,120,52,67,0,9,110,19,33
2007,441,all_deer,N,68,275,4,55,38,16,0,0,55,9,29
2007,441,all_deer,R,749,3646,5,523,255,263,5,10,513,43,207
2007,441,all_deer,SUM,818,3921,5,577,293,280,5,10,568,52,236
